pid, bhid, bhhsize, bage, doby, bsex, race, racel, yr2uk4, bmastat, bnchild, bnkids, bnch02, bnch34, bnch511, bnch1215, bjbstat, degree, resp_sec_5cat_b, parent_sec_5cat_b, bvote1, bvote2, bvote4, bvote5, bvote6, bvote7, bvote8, borgm, borgma, borgmb, borgmj, borgaf, borgmg, 
40814719, 76110862, 4, 45, 1947, male, white, other wh, inapplic, married, 1, 1, 1, none, none, none, self-emp, 0, IV, VII/IIIb, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
61376190, 76110862, 4, 19, 1973, male, white, other wh, inapplic, never ma, 0, 1, none, 1, none, none, ft studt, 1, V/VI, II/IIIa, no, no, none, not at  a, not at a, can't vo, conserva, no, not ment, not ment, member s, not ment, not ment, 
48903732, 18770178, 3, 78, 1913, male, white, other wh, inapplic, married, 0, none, none, none, none, none, retired, 1, I, VII/IIIb, yes, inapplic, labour, very str, not at a, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
23133956, 18770178, 3, 69, 1923, female, white, other wh, inapplic, married, 0, none, none, none, none, none, retired, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, fairly s, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
98305069, 18770178, 3, 38, 1953, male, white, other wh, inapplic, never ma, 0, none, none, none, none, none, employed, 1, V/VI, II/IIIa, proxy re, proxy re, none, not at  a, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
66984107, 18890779, 2, 63, 1929, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 1, II/IIIa, IV, yes, inapplic, none, not at  a, very int, can't vo, conserva, yes, not ment, member t, not ment, active r, not ment, 
22834174, 18890779, 2, 60, 1931, male, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 1, II/IIIa, I, yes, inapplic, none, not at  a, very int, no, conserva, no, not ment, not ment, not ment, active r, not ment, 
17315665, 51531010, 3, 28, 1964, male, white, white br, inapplic, married, 1, 1, none, none, 1, 1, employed, 0, VII/IIIb, V/VI, no, no, none, not at  a, not at a, can't vo, green pa, no, not ment, not ment, not ment, not ment, not ment, 
22436005, 51531010, 3, 22, 1969, female, white, white br, inapplic, married, 1, 1, 1, 1, none, none, family c, 0, VII/IIIb, V/VI, no, no, none, not at  a, not at a, no, plaid cy, yes, not ment, not ment, not ment, not ment, not ment, 
80844826, 52661316, 4, 43, 1949, male, white, white br, inapplic, married, 2, 2, 2, 1, none, none, self-emp, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, fairly s, very int, no, labour, yes, not ment, member t, member s, not ment, not ment, 
84105172, 52661316, 4, 37, 1955, female, white, white sc, inapplic, married, 2, 2, 2, 1, none, none, family c, 1, VII/IIIb, VII/IIIb, no, no, none, not at  a, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
625909, 39981206, 5, 23, 1968, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, ft studt, 1, II/IIIa, II/IIIa, yes, inapplic, labour, very str, very int, no, labour, yes, not ment, member t, member s, not ment, not ment, 
6565942, 39981206, 5, 24, 1968, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 0, V/VI, II/IIIa, no, yes, lib dem, not very, not at a, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
3606025, 39981206, 5, 22, 1970, male, white, inapplic, 1972, never ma, 0, none, none, none, none, none, ft studt, 1, V/VI, II/IIIa, no, yes, conserva, not very, fairly i, yes, inapplic, yes, not ment, member t, member s, not ment, not ment, 
68166038, 39981206, 5, 22, 1970, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, ft studt, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, fairly s, very int, no, lib dem, yes, not ment, member t, member s, not ment, not ment, 
33796052, 39981206, 5, 22, 1970, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, ft studt, 0, VII/IIIb, I, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
33195622, 88011034, 2, 29, 1963, female, white, inapplic, 1973, married, 0, none, none, none, none, none, employed, 1, VII/IIIb, I, no, yes, conserva, not very, not at a, can't vo, inapplic, yes, not ment, not ment, not ment, active r, not ment, 
64456035, 88011034, 2, 22, 1970, male, white, inapplic, 1970, married, 0, none, none, none, none, none, ft studt, 0, VII/IIIb, II/IIIa, no, yes, conserva, not very, very int, can't vo, inapplic, yes, not ment, not ment, not ment, active r, not ment, 
43303648, 93141330, 5, 86, 1906, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 1, II/IIIa, II/IIIa, proxy re, proxy re, none, not at  a, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
71364140, 93141330, 5, 62, 1930, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, V/VI, VII/IIIb, yes, inapplic, labour, very str, not very, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
49054310, 93141330, 5, 57, 1935, female, white, white we, inapplic, married, 0, none, none, none, none, none, family c, 1, V/VI, V/VI, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
61186049, 93141330, 5, 22, 1970, female, white, white we, inapplic, never ma, 0, none, none, none, none, none, unemploy, 1, VII/IIIb, V/VI, yes, inapplic, labour, not at  a, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
85526314, 93141330, 5, 17, 1975, male, white, white sc, inapplic, never ma, 0, none, none, none, none, none, ft studt, 0, IV, V/VI, no, yes, labour, not very, not very, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
24174034, 58400884, 1, 65, 1926, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, no, no, none, not at  a, fairly i, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
29275648, 97840053, 1, 28, 1964, male, white, any othe, inapplic, never ma, 0, none, none, none, none, none, employed, 0, V/VI, VII/IIIb, yes, inapplic, labour, fairly s, not at a, no, labour, yes, not ment, member t, member s, not ment, not ment, 
98314014, 6121122, 2, 67, 1925, male, white, white br, inapplic, married, 0, none, none, none, none, none, retired, 0, VII/IIIb, V/VI, yes, inapplic, labour, fairly s, very int, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
75164159, 6121122, 2, 62, 1930, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, yes, inapplic, labour, not at  a, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
12364939, 6441419, 2, 40, 1951, female, white, inapplic, inapplic, divorced, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, no, no, none, not at  a, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
40146295, 6441419, 2, 17, 1975, female, white, white sc, inapplic, never ma, 0, none, none, none, none, none, ft studt, 0, V/VI, V/VI, no, no, none, not at  a, not very, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
78174307, 55390605, 3, 57, 1935, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 0, VII/IIIb, I, proxy re, proxy re, none, not at  a, not at a, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
16424505, 55390605, 3, 50, 1942, female, white, white ir, inapplic, married, 0, none, none, none, none, none, family c, 0, IV, V/VI, no, no, none, not at  a, fairly i, yes, inapplic, no, not ment, not ment, not ment, active r, not ment, 
74095811, 55390605, 3, 26, 1966, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, unemploy, 0, I, II/IIIa, proxy re, proxy re, none, not at  a, not at a, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
98146002, 30221191, 3, 23, 1969, female, white, white br, inapplic, separate, 2, 2, 2, 1, none, none, family c, 0, VII/IIIb, II/IIIa, yes, inapplic, labour, not very, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
64654038, 66060644, 2, 66, 1926, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, I, VII/IIIb, no, yes, conserva, not very, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
20694068, 66060644, 2, 65, 1927, female, white, inapplic, 1952, married, 0, none, none, none, none, none, family c, 0, V/VI, V/VI, yes, inapplic, conserva, not very, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
15116156, 600351, 2, 20, 1972, female, white, white br, 1974, never ma, 1, 1, 1, 1, none, none, family c, 0, V/VI, V/VI, no, no, none, not at  a, not very, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
94054398, 32730590, 4, 54, 1938, male, white, any othe, inapplic, married, 1, 1, 1, none, 1, none, employed, 0, V/VI, V/VI, yes, inapplic, conserva, not very, fairly i, can't vo, conserva, yes, not ment, not ment, member s, active r, not ment, 
77144522, 32730590, 4, 50, 1942, female, white, white ir, inapplic, married, 1, 1, 1, none, none, 1, employed, 0, VII/IIIb, I, yes, inapplic, conserva, not very, not very, can't vo, conserva, no, not ment, not ment, not ment, active r, not ment, 
13836102, 32730590, 4, 21, 1971, male, white, inapplic, inapplic, never ma, 0, 1, none, none, 1, 1, self-emp, 0, V/VI, V/VI, yes, inapplic, conserva, fairly s, not very, no, conserva, yes, not ment, member t, not ment, not ment, not ment, 
735090, 74490061, 1, 37, 1954, male, other et, inapplic, inapplic, never ma, 0, none, none, none, none, none, lt sick, 0, II/IIIa, IV, yes, inapplic, labour, fairly s, fairly i, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
89214404, 6810806, 2, 54, 1938, female, white, white br, inapplic, divorced, 0, none, none, none, none, none, lt sick, 0, II/IIIa, V/VI, yes, inapplic, labour, fairly s, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
82075615, 6810806, 2, 29, 1963, male, white, white br, inapplic, divorced, 0, none, none, none, none, none, unemploy, 1, V/VI, II/IIIa, no, yes, lib dem, not very, not very, no, lib dem, yes, not ment, not ment, member s, not ment, not ment, 
77643812, 24760492, 2, 74, 1918, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 0, II/IIIa, II/IIIa, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
36293830, 24760492, 2, 72, 1919, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, family c, 0, II/IIIa, IV, yes, inapplic, labour, fairly s, fairly i, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
75855497, 92410981, 1, 31, 1961, female, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 0, V/VI, VII/IIIb, yes, inapplic, green pa, fairly s, fairly i, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
92765483, 14701296, 4, 31, 1961, male, white, inapplic, inapplic, married, 2, 2, none, 2, none, 2, employed, 0, V/VI, V/VI, yes, inapplic, labour, very str, fairly i, no, labour, yes, not ment, member t, not ment, not ment, not ment, 
22615925, 14701296, 4, 24, 1968, female, white, white we, inapplic, married, 2, 2, none, 2, none, 2, family c, 0, V/VI, V/VI, yes, inapplic, labour, fairly s, very int, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
9573759, 7660532, 1, 77, 1914, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, IV, IV, yes, inapplic, conserva, very str, very int, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
29404225, 96990388, 2, 59, 1932, female, white, white br, inapplic, widowed, 0, none, none, none, none, none, retired, 0, IV, II/IIIa, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
26305421, 96990388, 2, 31, 1960, male, white, white br, 1961, never ma, 0, none, none, none, none, none, employed, 0, II/IIIa, IV, yes, inapplic, conserva, not very, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
23493857, 68831326, 1, 71, 1920, female, white, white we, inapplic, divorced, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, no, yes, labour, fairly s, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
42704664, 47280297, 4, 46, 1945, male, white, white br, 1947, married, 2, 2, 2, none, none, 2, employed, 1, I, V/VI, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, yes, member p, member t, member s, not ment, not ment, 
99024844, 47280297, 4, 43, 1949, female, white, white br, inapplic, married, 2, 2, 2, none, none, 2, employed, 1, VII/IIIb, V/VI, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, yes, member p, not ment, not ment, active r, not ment, 
65773676, 8121368, 1, 83, 1909, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 1, V/VI, IV, yes, inapplic, conserva, fairly s, very int, no, conserva, yes, member p, not ment, member s, active r, not ment, 
61574320, 44461382, 4, 55, 1936, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, lt sick, 1, II/IIIa, II/IIIa, no, yes, labour, not very, fairly i, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
37754336, 44461382, 4, 56, 1936, female, white, white sc, inapplic, married, 0, none, none, none, none, none, employed, 0, VII/IIIb, V/VI, no, yes, labour, not very, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
77345547, 44461382, 4, 30, 1962, male, white, white sc, inapplic, never ma, 0, none, none, none, none, none, unemploy, 0, VII/IIIb, V/VI, no, no, none, not at  a, not at a, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
2545585, 44461382, 4, 29, 1963, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, unemploy, 0, VII/IIIb, II/IIIa, no, yes, labour, not very, not at a, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
57583645, 10450376, 1, 86, 1906, male, white, inapplic, inapplic, living a, 0, none, none, none, none, none, retired, 0, V/VI, V/VI, no, yes, conserva, fairly s, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
65914158, 36050659, 1, 62, 1930, female, white, white br, inapplic, widowed, 0, none, none, none, none, none, retired, 0, IV, V/VI, no, yes, conserva, fairly s, not very, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
36113669, 4100812, 2, 82, 1909, male, white, inapplic, 1936, widowed, 0, none, none, none, none, none, retired, 1, V/VI, VII/IIIb, no, no, none, not at  a, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
29354461, 4100812, 2, 52, 1940, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, lt sick, 0, II/IIIa, V/VI, proxy re, proxy re, none, not at  a, not at a, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
40815685, 77360778, 5, 28, 1964, male, other et, inapplic, 1977, never ma, 0, none, none, none, none, none, employed, 0, II/IIIa, VII/IIIb, no, yes, labour, not very, very int, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
32406260, 77360778, 5, 17, 1974, male, other et, inapplic, 1977, never ma, 0, none, none, none, none, none, ft studt, 0, I, VII/IIIb, no, yes, lib dem, not very, fairly i, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
22294401, 15300437, 4, 53, 1938, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, employed, 1, V/VI, II/IIIa, no, yes, conserva, not very, fairly i, no, lib dem, yes, not ment, member t, not ment, not ment, not ment, 
65164494, 15300437, 4, 50, 1941, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, employed, 0, V/VI, VII/IIIb, no, no, none, not at  a, fairly i, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
